t,i,r,v,wVC,cap
2024,SUBCRITICAL-COAL,Madhya_Pradesh,init-3,1888.612186,4689.5
2024,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2024,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2024,SUBCRITICAL-COAL,Maharashtra,init-3,1936.627059,4250
2024,SUBCRITICAL-COAL,Maharashtra,init-4,2291.200453,3310
2024,SUBCRITICAL-COAL,Maharashtra,init-5,2750.412446,1390
2024,SUBCRITICAL-COAL,Odisha,init-1,500.04,1200
2024,SUBCRITICAL-COAL,Odisha,init-2,860.33,3000
2024,SUBCRITICAL-COAL,Odisha,init-3,1849.785298,3020
2024,SUBCRITICAL-COAL,Punjab,init-7,2453.703077,1040
2024,SUBCRITICAL-COAL,Rajasthan,init-1,198.54,250
2024,SUBCRITICAL-COAL,Rajasthan,init-2,630.48,250
2024,SUBCRITICAL-COAL,Rajasthan,init-3,1108.48,1080
2024,SUBCRITICAL-COAL,Rajasthan,init-4,1608.54,1000
2024,SUBCRITICAL-COAL,Rajasthan,init-5,2425.736408,2840
2024,SUBCRITICAL-COAL,Tamil_Nadu,init-1,1270.4,500
2024,SUBCRITICAL-COAL,Tamil_Nadu,init-2,1552.905,2000
2024,SUBCRITICAL-COAL,Tamil_Nadu,init-3,2113.887241,1450
2024,SUBCRITICAL-COAL,Tamil_Nadu,init-4,2830.03,600
2024,SUBCRITICAL-COAL,Tamil_Nadu,init-5,3368.98,1700
2024,SUBCRITICAL-COAL,Telangana,init-1,1484.654706,1700
2024,SUBCRITICAL-COAL,Telangana,init-2,1823.27871,3100
2024,SUBCRITICAL-COAL,Uttar_Pradesh,init-1,1122.98,1000
2024,SUBCRITICAL-COAL,Uttar_Pradesh,init-2,1436.048535,5460
2024,SUBCRITICAL-COAL,Uttar_Pradesh,init-3,3399.130631,4440
2024,SUBCRITICAL-COAL,West_Bengal,init-1,688.54,1130
2024,SUBCRITICAL-COAL,West_Bengal,init-2,1245.78,500
2024,SUBCRITICAL-COAL,West_Bengal,init-3,1668.787037,2700
2024,SUBCRITICAL-COAL,West_Bengal,init-4,3208.090629,6275
2024,SUBCRITICAL-LIGNITE,Gujarat,init-7,799.2940506,790
2024,SUPERCRITICAL-COAL,Andhra_Pradesh,init-7,1810.51,3580
2024,SUPERCRITICAL-COAL,Bihar,init-7,3615.95,1920
2024,SUPERCRITICAL-COAL,Chhattisgarh,init-1,518.46,360
2024,SUPERCRITICAL-COAL,Chhattisgarh,init-2,781.795443,3950
2024,SUPERCRITICAL-COAL,Gujarat,init-7,905.4090685,7300
2024,SUPERCRITICAL-COAL,Haryana,init-7,2510.03,1320
2024,SUPERCRITICAL-COAL,Karnataka,init-7,1810.51,1600
2024,SUPERCRITICAL-COAL,Madhya_Pradesh,init-7,614.2475,5280
2024,SUPERCRITICAL-COAL,Maharashtra,init-7,1673.327778,5940
2024,SUPERCRITICAL-COAL,Punjab,init-7,1837.421598,3380
2024,SUPERCRITICAL-COAL,Rajasthan,init-7,1680.05,1320
2024,SUPERCRITICAL-COAL,Tamil_Nadu,init-7,2503.22,1320
2024,SUPERCRITICAL-COAL,Uttar_Pradesh,init-7,1439.96,3300
2025,CCGT-GAS,Andhra_Pradesh,init-1,824.94,230
2025,CCGT-GAS,Andhra_Pradesh,init-2,1162.03,251
2025,CCGT-GAS,Andhra_Pradesh,init-3,1735.302607,583
2025,CCGT-GAS,Andhra_Pradesh,init-4,5122.03,3850.4
2025,CCGT-GAS,Assam,init-7,2658.144374,339.5
2025,CCGT-GAS,Delhi,init-1,582.03,282
2025,CCGT-GAS,Delhi,init-2,2619.296675,1955
2025,CCGT-GAS,Goa,init-7,2848.48,48
2025,CCGT-GAS,Gujarat,init-1,1467.005,1006
2025,CCGT-GAS,Gujarat,init-2,2396.724415,2084
2025,CCGT-GAS,Gujarat,init-3,2542.02,160
2025,CCGT-GAS,Gujarat,init-4,3031.824739,2205
2025,CCGT-GAS,Gujarat,init-5,4962.01,1529
2025,CCGT-GAS,Haryana,init-7,1381.97,372
2025,CCGT-GAS,Jammu_Kashmir,init-7,13541.98,175
2025,CCGT-GAS,Kerala,init-7,3657.635572,559.9
2025,CCGT-GAS,Maharashtra,init-7,1714.962429,3207.08
2025,CCGT-GAS,Puducherry,init-7,4577.54,32.5
2025,CCGT-GAS,Rajasthan,init-1,1062.01,270.5
2025,CCGT-GAS,Rajasthan,init-2,1697.026364,754.3
2025,CCGT-GAS,Tamil_Nadu,init-7,5837.814388,997.8
2025,CCGT-GAS,Tripura,init-7,1835.920092,868
2025,CCGT-GAS,Uttar_Pradesh,init-7,2796.428314,1493.14
2025,CCGT-GAS,Uttarakhand,init-7,3388.08,450
2025,CCGT-GAS,West_Bengal,init-7,3377.35,100
2025,COGENERATION-BAGASSE,Uttar_Pradesh,init-7,4710.04,450
2025,CT-GAS,Assam,init-7,1488.980472,127
2025,CT-GAS,Tripura,init-1,485.97,42
2025,CT-GAS,Tripura,init-2,1539.707245,196
2025,DIESEL,Andhra_Pradesh,init-7,2408.04,36.8
2025,DIESEL,Karnataka,init-7,2408.04,153.12
2025,DIESEL,Kerala,init-7,2408.04,159.96
2025,DIESEL,Manipur,init-7,2408.04,36
2025,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2025,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2025,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2025,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2025,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2025,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2025,SUBCRITICAL-COAL,Bihar,init-2,2024.34,1035
2025,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2025,SUBCRITICAL-COAL,Chhattisgarh,init-2,747.3646154,2600
2025,SUBCRITICAL-COAL,Chhattisgarh,init-3,1454.324092,9748
2025,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2025,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2025,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2025,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,595.06
2025,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2025,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,1170
2025,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2025,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2025,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2025,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2025,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2025,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2025,SUBCRITICAL-COAL,Jharkhand,init-3,1769.102332,1265
2025,SUBCRITICAL-COAL,Karnataka,init-1,1855.44,1200
2025,SUBCRITICAL-COAL,Karnataka,init-2,2060.91,1000
2025,SUBCRITICAL-COAL,Karnataka,init-3,4911.95,700
2025,SUBCRITICAL-COAL,Karnataka,init-4,5198.48,600
2025,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,855.283743,2864
2025,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1021.160526,2850
2025,SUBCRITICAL-COAL,Madhya_Pradesh,init-3,1877.309438,4269.5
2025,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2025,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2025,SUBCRITICAL-COAL,Maharashtra,init-3,1936.627059,4250
2025,SUBCRITICAL-COAL,Maharashtra,init-4,2291.200453,3310
2025,SUBCRITICAL-COAL,Maharashtra,init-5,2816.605593,1180
2025,SUBCRITICAL-COAL,Odisha,init-1,500.04,1200
2025,SUBCRITICAL-COAL,Odisha,init-2,860.33,3000
2025,SUBCRITICAL-COAL,Odisha,init-3,1849.785298,3020
2025,SUBCRITICAL-COAL,Punjab,init-7,2453.703077,1040
2025,SUBCRITICAL-COAL,Rajasthan,init-1,198.54,250
2025,SUBCRITICAL-COAL,Rajasthan,init-2,630.48,250
2025,SUBCRITICAL-COAL,Rajasthan,init-3,1108.48,1080
2025,SUBCRITICAL-COAL,Rajasthan,init-4,1608.54,1000
2025,SUBCRITICAL-COAL,Rajasthan,init-5,2425.736408,2840
2025,SUBCRITICAL-COAL,Tamil_Nadu,init-1,1270.4,500
2025,SUBCRITICAL-COAL,Tamil_Nadu,init-2,1552.905,2000
2025,SUBCRITICAL-COAL,Tamil_Nadu,init-3,2113.887241,1450
2025,SUBCRITICAL-COAL,Tamil_Nadu,init-4,2830.03,600
2025,SUBCRITICAL-COAL,Tamil_Nadu,init-5,3368.98,1700
2025,SUBCRITICAL-COAL,Telangana,init-1,1484.654706,1700
2025,SUBCRITICAL-COAL,Telangana,init-2,1814.999375,1600
2025,SUBCRITICAL-COAL,Uttar_Pradesh,init-2,1273.565329,4410
2025,SUBCRITICAL-COAL,Uttar_Pradesh,init-3,3399.130631,4440
2025,SUBCRITICAL-COAL,West_Bengal,init-1,688.54,1130
2025,SUBCRITICAL-COAL,West_Bengal,init-2,1245.78,500
2025,SUBCRITICAL-COAL,West_Bengal,init-3,1651.467347,2450
2025,SUBCRITICAL-COAL,West_Bengal,init-4,3208.090629,6275
2025,SUBCRITICAL-LIGNITE,Gujarat,init-7,801.982782,665
2025,SUPERCRITICAL-COAL,Andhra_Pradesh,init-7,1810.51,3580
2025,SUPERCRITICAL-COAL,Bihar,init-7,3615.95,1920
2025,SUPERCRITICAL-COAL,Chhattisgarh,init-1,518.46,360
2025,SUPERCRITICAL-COAL,Chhattisgarh,init-2,781.795443,3950
2025,SUPERCRITICAL-COAL,Gujarat,init-7,905.4090685,7300
2025,SUPERCRITICAL-COAL,Haryana,init-7,2510.03,1320
2025,SUPERCRITICAL-COAL,Karnataka,init-7,1810.51,1600
2025,SUPERCRITICAL-COAL,Madhya_Pradesh,init-7,614.2475,5280
2025,SUPERCRITICAL-COAL,Maharashtra,init-7,1673.327778,5940
2025,SUPERCRITICAL-COAL,Punjab,init-7,1837.421598,3380
2025,SUPERCRITICAL-COAL,Rajasthan,init-7,1680.05,1320
2025,SUPERCRITICAL-COAL,Tamil_Nadu,init-7,2503.22,1320
2025,SUPERCRITICAL-COAL,Uttar_Pradesh,init-7,1439.96,3300
2026,CCGT-GAS,Andhra_Pradesh,init-1,824.94,230
2026,CCGT-GAS,Andhra_Pradesh,init-2,1162.03,251
2026,CCGT-GAS,Andhra_Pradesh,init-3,1735.302607,583
2026,CCGT-GAS,Andhra_Pradesh,init-4,5122.03,3850.4
2026,CCGT-GAS,Assam,init-7,2658.144374,339.5
2026,CCGT-GAS,Delhi,init-1,582.03,282
2026,CCGT-GAS,Delhi,init-2,2619.296675,1955
2026,CCGT-GAS,Goa,init-7,2848.48,48
2026,CCGT-GAS,Gujarat,init-1,1467.005,1006
2026,CCGT-GAS,Gujarat,init-2,2396.724415,2084
2026,CCGT-GAS,Gujarat,init-3,2542.02,160
2026,CCGT-GAS,Gujarat,init-4,3031.824739,2205
2026,CCGT-GAS,Gujarat,init-5,4962.01,1529
2026,CCGT-GAS,Haryana,init-7,1381.97,372
2026,CCGT-GAS,Jammu_Kashmir,init-7,13541.98,175
2026,CCGT-GAS,Kerala,init-7,3657.635572,559.9
2026,CCGT-GAS,Maharashtra,init-7,1714.962429,3207.08
2026,CCGT-GAS,Puducherry,init-7,4577.54,32.5
2026,CCGT-GAS,Rajasthan,init-1,1062.01,270.5
2026,CCGT-GAS,Rajasthan,init-2,1697.026364,754.3
2026,CCGT-GAS,Tamil_Nadu,init-7,5837.814388,997.8
2026,CCGT-GAS,Tripura,init-7,1835.920092,868
2026,CCGT-GAS,Uttar_Pradesh,init-7,2796.428314,1493.14
2026,CCGT-GAS,Uttarakhand,init-7,3388.08,450
2026,CCGT-GAS,West_Bengal,init-7,3377.35,100
2026,COGENERATION-BAGASSE,Uttar_Pradesh,init-7,4710.04,450
2026,CT-GAS,Assam,init-7,1488.980472,127
2026,CT-GAS,Tripura,init-1,485.97,42
2026,CT-GAS,Tripura,init-2,1539.707245,196
2026,DIESEL,Andhra_Pradesh,init-7,2408.04,36.8
2026,DIESEL,Karnataka,init-7,2408.04,153.12
2026,DIESEL,Kerala,init-7,2408.04,159.96
2026,DIESEL,Manipur,init-7,2408.04,36
2026,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2026,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2026,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2026,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2026,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2026,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2026,SUBCRITICAL-COAL,Bihar,init-2,2065.036727,825
2026,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2026,SUBCRITICAL-COAL,Chhattisgarh,init-2,747.3646154,2600
2026,SUBCRITICAL-COAL,Chhattisgarh,init-3,1454.324092,9748
2026,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2026,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2026,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2026,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,595.06
2026,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2026,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2026,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2026,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2026,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2026,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2026,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2026,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2026,SUBCRITICAL-COAL,Jharkhand,init-3,1769.102332,1265
2026,SUBCRITICAL-COAL,Karnataka,init-1,1855.44,1200
2026,SUBCRITICAL-COAL,Karnataka,init-2,2060.91,1000
2026,SUBCRITICAL-COAL,Karnataka,init-3,4911.95,700
2026,SUBCRITICAL-COAL,Karnataka,init-4,5198.48,600
2026,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,840.6250592,2364
2026,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1031.987284,2430
2026,SUBCRITICAL-COAL,Madhya_Pradesh,init-3,1874.662876,4059.5
2026,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2026,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2026,SUBCRITICAL-COAL,Maharashtra,init-3,1934.026154,3250
2026,SUBCRITICAL-COAL,Maharashtra,init-4,2291.200453,3310
2026,SUBCRITICAL-COAL,Maharashtra,init-5,3318.47,550
2026,SUBCRITICAL-COAL,Odisha,init-1,500.04,1200
2026,SUBCRITICAL-COAL,Odisha,init-2,860.33,3000
2026,SUBCRITICAL-COAL,Odisha,init-3,1849.785298,3020
2026,SUBCRITICAL-COAL,Punjab,init-7,2453.703077,1040
2026,SUBCRITICAL-COAL,Rajasthan,init-1,198.54,250
2026,SUBCRITICAL-COAL,Rajasthan,init-2,630.48,250
2026,SUBCRITICAL-COAL,Rajasthan,init-3,1108.48,1080
2026,SUBCRITICAL-COAL,Rajasthan,init-4,1608.54,1000
2026,SUBCRITICAL-COAL,Rajasthan,init-5,2369.486062,2590
2026,SUBCRITICAL-COAL,Tamil_Nadu,init-1,1270.4,500
2026,SUBCRITICAL-COAL,Tamil_Nadu,init-2,1552.905,2000
2026,SUBCRITICAL-COAL,Tamil_Nadu,init-3,2113.887241,1450
2026,SUBCRITICAL-COAL,Tamil_Nadu,init-4,2830.03,600
2026,SUBCRITICAL-COAL,Tamil_Nadu,init-5,3368.98,1700
2026,SUBCRITICAL-COAL,Telangana,init-1,1484.654706,1700
2026,SUBCRITICAL-COAL,Telangana,init-2,1814.999375,1600
2026,SUBCRITICAL-COAL,Uttar_Pradesh,init-2,1284.369079,3910
2026,SUBCRITICAL-COAL,Uttar_Pradesh,init-3,3369.471129,3810
2026,SUBCRITICAL-COAL,West_Bengal,init-1,688.54,1130
2026,SUBCRITICAL-COAL,West_Bengal,init-2,1245.78,500
2026,SUBCRITICAL-COAL,West_Bengal,init-3,1651.467347,2450
2026,SUBCRITICAL-COAL,West_Bengal,init-4,3229.459583,4800
2026,SUBCRITICAL-LIGNITE,Gujarat,init-7,788.7475,400
2026,SUPERCRITICAL-COAL,Andhra_Pradesh,init-7,1810.51,3580
2026,SUPERCRITICAL-COAL,Bihar,init-7,3615.95,1920
2026,SUPERCRITICAL-COAL,Chhattisgarh,init-1,518.46,360
2026,SUPERCRITICAL-COAL,Chhattisgarh,init-2,781.795443,3950
2026,SUPERCRITICAL-COAL,Gujarat,init-7,905.4090685,7300
2026,SUPERCRITICAL-COAL,Haryana,init-7,2510.03,1320
2026,SUPERCRITICAL-COAL,Karnataka,init-7,1810.51,1600
2026,SUPERCRITICAL-COAL,Madhya_Pradesh,init-7,614.2475,5280
2026,SUPERCRITICAL-COAL,Maharashtra,init-7,1673.327778,5940
2026,SUPERCRITICAL-COAL,Punjab,init-7,1837.421598,3380
2026,SUPERCRITICAL-COAL,Rajasthan,init-7,1680.05,1320
2026,SUPERCRITICAL-COAL,Tamil_Nadu,init-7,2503.22,1320
2026,SUPERCRITICAL-COAL,Uttar_Pradesh,init-7,1439.96,3300
2027,CCGT-GAS,Andhra_Pradesh,init-1,824.94,230
2027,CCGT-GAS,Andhra_Pradesh,init-2,1162.03,251
2027,CCGT-GAS,Andhra_Pradesh,init-3,1735.302607,583
2027,CCGT-GAS,Andhra_Pradesh,init-4,5122.03,3850.4
2027,CCGT-GAS,Assam,init-7,2658.144374,339.5
2027,CCGT-GAS,Delhi,init-1,582.03,282
2027,CCGT-GAS,Delhi,init-2,2619.296675,1955
2027,CCGT-GAS,Goa,init-7,2848.48,48
2027,CCGT-GAS,Gujarat,init-1,1467.005,1006
2027,CCGT-GAS,Gujarat,init-2,2396.724415,2084
2027,CCGT-GAS,Gujarat,init-3,2542.02,160
2027,CCGT-GAS,Gujarat,init-4,3031.824739,2205
2027,CCGT-GAS,Gujarat,init-5,4962.01,1529
2027,CCGT-GAS,Haryana,init-7,1381.97,372
2027,CCGT-GAS,Jammu_Kashmir,init-7,13541.98,175
2027,CCGT-GAS,Kerala,init-7,3657.635572,559.9
2027,CCGT-GAS,Maharashtra,init-7,1714.962429,3207.08
2027,CCGT-GAS,Puducherry,init-7,4577.54,32.5
2027,CCGT-GAS,Rajasthan,init-1,1062.01,270.5
2027,CCGT-GAS,Rajasthan,init-2,1697.026364,754.3
2027,CCGT-GAS,Tamil_Nadu,init-7,5837.814388,997.8
2027,CCGT-GAS,Tripura,init-7,1835.920092,868
2027,CCGT-GAS,Uttar_Pradesh,init-7,2796.428314,1493.14
2027,CCGT-GAS,Uttarakhand,init-7,3388.08,450
2027,CCGT-GAS,West_Bengal,init-7,3377.35,100
2027,COGENERATION-BAGASSE,Uttar_Pradesh,init-7,4710.04,450
2027,CT-GAS,Assam,init-7,1488.980472,127
2027,CT-GAS,Tripura,init-1,485.97,42
2027,CT-GAS,Tripura,init-2,1539.707245,196
2027,DIESEL,Andhra_Pradesh,init-7,2408.04,36.8
2027,DIESEL,Karnataka,init-7,2408.04,153.12
2027,DIESEL,Kerala,init-7,2408.04,159.96
2027,DIESEL,Manipur,init-7,2408.04,36
2027,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2027,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2027,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2027,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2027,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2027,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2027,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2027,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2027,SUBCRITICAL-COAL,Chhattisgarh,init-2,747.3646154,2600
2027,SUBCRITICAL-COAL,Chhattisgarh,init-3,1454.324092,9748
2027,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2027,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2027,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2027,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,595.06
2027,SUBCRITICAL-COAL,Gujarat,init-6,2823.77,1320
2027,SUBCRITICAL-COAL,Gujarat,init-7,2988.49,750
2027,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2027,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2027,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2027,SUBCRITICAL-COAL,Haryana,init-4,3608.06,1500
2027,SUBCRITICAL-COAL,Jharkhand,init-1,1048.47,540
2027,SUBCRITICAL-COAL,Jharkhand,init-2,1227.655219,1945
2027,SUBCRITICAL-COAL,Jharkhand,init-3,1740.372795,1145
2027,SUBCRITICAL-COAL,Karnataka,init-1,1855.44,1200
2027,SUBCRITICAL-COAL,Karnataka,init-2,2060.91,1000
2027,SUBCRITICAL-COAL,Karnataka,init-3,4911.95,700
2027,SUBCRITICAL-COAL,Karnataka,init-4,5198.48,600
2027,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,840.6250592,2364
2027,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1031.987284,2430
2027,SUBCRITICAL-COAL,Madhya_Pradesh,init-3,1871.727561,3849.5
2027,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2027,SUBCRITICAL-COAL,Maharashtra,init-2,1493.223737,2970
2027,SUBCRITICAL-COAL,Maharashtra,init-3,1934.026154,3250
2027,SUBCRITICAL-COAL,Maharashtra,init-4,2291.200453,3310
2027,SUBCRITICAL-COAL,Maharashtra,init-5,3318.47,550
2027,SUBCRITICAL-COAL,Odisha,init-1,500.04,1200
2027,SUBCRITICAL-COAL,Odisha,init-2,860.33,2000
2027,SUBCRITICAL-COAL,Odisha,init-3,1675.534615,2600
2027,SUBCRITICAL-COAL,Punjab,init-7,2453.703077,1040
2027,SUBCRITICAL-COAL,Rajasthan,init-1,198.54,250
2027,SUBCRITICAL-COAL,Rajasthan,init-2,630.48,250
2027,SUBCRITICAL-COAL,Rajasthan,init-3,1108.48,1080
2027,SUBCRITICAL-COAL,Rajasthan,init-4,1608.54,1000
2027,SUBCRITICAL-COAL,Rajasthan,init-5,2301.21641,2340
2027,SUBCRITICAL-COAL,Tamil_Nadu,init-1,1270.4,500
2027,SUBCRITICAL-COAL,Tamil_Nadu,init-2,1552.905,2000
2027,SUBCRITICAL-COAL,Tamil_Nadu,init-3,2113.887241,1450
2027,SUBCRITICAL-COAL,Tamil_Nadu,init-4,2830.03,600
2027,SUBCRITICAL-COAL,Tamil_Nadu,init-5,3368.98,1700
2027,SUBCRITICAL-COAL,Telangana,init-1,1484.654706,1700
2027,SUBCRITICAL-COAL,Telangana,init-2,1814.999375,1600
2027,SUBCRITICAL-COAL,Uttar_Pradesh,init-2,1298.341085,3410
2027,SUBCRITICAL-COAL,Uttar_Pradesh,init-3,3357.277778,3600
2027,SUBCRITICAL-COAL,West_Bengal,init-1,688.54,710
2027,SUBCRITICAL-COAL,West_Bengal,init-2,1245.78,500
2027,SUBCRITICAL-COAL,West_Bengal,init-3,1651.467347,2450
2027,SUBCRITICAL-COAL,West_Bengal,init-4,3194.515349,4300
2027,SUBCRITICAL-LIGNITE,Gujarat,init-7,773.4653846,325
2027,SUPERCRITICAL-COAL,Andhra_Pradesh,init-7,1810.51,3580
2027,SUPERCRITICAL-COAL,Bihar,init-7,3615.95,1920
2027,SUPERCRITICAL-COAL,Chhattisgarh,init-1,518.46,360
2027,SUPERCRITICAL-COAL,Chhattisgarh,init-2,781.795443,3950
2027,SUPERCRITICAL-COAL,Gujarat,init-7,905.4090685,7300
2027,SUPERCRITICAL-COAL,Haryana,init-7,2510.03,1320
2027,SUPERCRITICAL-COAL,Karnataka,init-7,1810.51,1600
2027,SUPERCRITICAL-COAL,Madhya_Pradesh,init-7,614.2475,5280
2027,SUPERCRITICAL-COAL,Maharashtra,init-7,1673.327778,5940
2027,SUPERCRITICAL-COAL,Punjab,init-7,1837.421598,3380
2027,SUPERCRITICAL-COAL,Rajasthan,init-7,1680.05,1320
2027,SUPERCRITICAL-COAL,Tamil_Nadu,init-7,2503.22,1320
2027,SUPERCRITICAL-COAL,Uttar_Pradesh,init-7,1439.96,3300
2028,CCGT-GAS,Andhra_Pradesh,init-1,824.94,230
2028,CCGT-GAS,Andhra_Pradesh,init-2,1162.03,251
2028,CCGT-GAS,Andhra_Pradesh,init-3,1735.302607,583
2028,CCGT-GAS,Andhra_Pradesh,init-4,5122.03,3850.4
2028,CCGT-GAS,Assam,init-7,2658.144374,339.5
2028,CCGT-GAS,Delhi,init-1,582.03,282
2028,CCGT-GAS,Delhi,init-2,2619.296675,1955
2028,CCGT-GAS,Goa,init-7,2848.48,48
2028,CCGT-GAS,Gujarat,init-1,1467.005,1006
2028,CCGT-GAS,Gujarat,init-2,2396.724415,2084
2028,CCGT-GAS,Gujarat,init-3,2542.02,160
2028,CCGT-GAS,Gujarat,init-4,3031.824739,2205
2028,CCGT-GAS,Gujarat,init-5,4962.01,1529
2028,CCGT-GAS,Haryana,init-7,1381.97,372
2028,CCGT-GAS,Jammu_Kashmir,init-7,13541.98,175
2028,CCGT-GAS,Kerala,init-7,3657.635572,559.9
2028,CCGT-GAS,Maharashtra,init-7,1714.962429,3207.08
2028,CCGT-GAS,Puducherry,init-7,4577.54,32.5
2028,CCGT-GAS,Rajasthan,init-1,1062.01,270.5
2028,CCGT-GAS,Rajasthan,init-2,1697.026364,754.3
2028,CCGT-GAS,Tamil_Nadu,init-7,5837.814388,997.8
2028,CCGT-GAS,Tripura,init-7,1835.920092,868
2028,CCGT-GAS,Uttar_Pradesh,init-7,2796.428314,1493.14
2028,CCGT-GAS,Uttarakhand,init-7,3388.08,450
2028,CCGT-GAS,West_Bengal,init-7,3377.35,100
2028,COGENERATION-BAGASSE,Uttar_Pradesh,init-7,4710.04,450
2028,CT-GAS,Assam,init-7,1488.980472,127
2028,CT-GAS,Tripura,init-1,485.97,42
2028,CT-GAS,Tripura,init-2,1539.707245,196
2028,DIESEL,Andhra_Pradesh,init-7,2408.04,36.8
2028,DIESEL,Karnataka,init-7,2408.04,153.12
2028,DIESEL,Kerala,init-7,2408.04,159.96
2028,DIESEL,Manipur,init-7,2408.04,36
2028,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2028,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2028,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1908.25,1000
2028,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2028,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2028,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2028,SUBCRITICAL-COAL,Bihar,init-2,1864.46,195
2028,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2028,SUBCRITICAL-COAL,Chhattisgarh,init-2,747.3646154,2600
2028,SUBCRITICAL-COAL,Chhattisgarh,init-3,1454.324092,9748
2028,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2028,SUBCRITICAL-COAL,Gujarat,init-2,1098.54,1320
2028,SUBCRITICAL-COAL,Gujarat,init-3,1803.28,500
2028,SUBCRITICAL-COAL,Gujarat,init-4,1918.53,595.06
